CommitmentYear;CommitmentCode;CommitmentNumber;CommitmentLine;Year;Number;CreationDate;ModificationDate;Value
2010;IRIS ;291798;1;2015;115450;20150330;20150423;690483
2010;IRIS ;291801;1;2015;115487;20150330;20150423;559008
2010;IRIS ;298485;1;2015;115438;20150330;20150408;5988371
2010;IRIS ;313502;1;2015;115370;20150330;20150410;3598050
2010;IRIS ;313798;1;2015;115511;20150330;20150410;10472314
2010;IRIS ;313800;1;2015;115518;20150330;20150410;1366746
2011;IRIS ;333497;1;2015;115468;20150330;20150408;17235350
2011;IRIS ;341304;1;2015;115493;20150330;20150423;6302120
2011;IRIS ;341305;1;2015;115494;20150330;20150423;1213740
2011;IRIS ;343718;1;2015;115456;20150330;20150408;9690732
2011;IRIS ;350794;1;2015;115393;20150330;20150415;8866906
2011;IRIS ;350858;1;2015;115390;20150330;20150415;1018100
2011;IRIS ;356405;1;2015;115442;20150330;20150423;1192940
2011;IRIS ;356407;1;2015;115435;20150330;20150423;861880
2011;IRIS ;358238;1;2015;115429;20150330;20150408;3636681
2011;IRIS ;358277;1;2015;115461;20150330;20150408;15575179
2012;IRIS ;362102;1;2015;115529;20150330;20150330;2034163
2012;IRIS ;368531;1;2015;115433;20150330;20150408;12815250
2012;IRIS ;368532;1;2015;115391;20150330;20150408;158487
2012;IRIS ;368535;1;2015;115431;20150330;20150408;31260000
2012;IRIS ;368599;1;2015;115372;20150330;20150415;6515200
2012;IRIS ;368615;1;2015;115388;20150330;20150410;669257
2012;IRIS ;378355;1;2015;115369;20150330;20150415;4407742
2012;IRIS ;378453;1;2015;115459;20150330;20150408;8699903
2012;IRIS ;387801;1;2015;115509;20150330;20151008;12245161
2012;IRIS ;387817;1;2015;115505;20150330;20150410;2459676
2012;IRIS ;391818;1;2015;115502;20150330;20150410;1564619
2012;IRIS ;391819;1;2015;115500;20150330;20150423;5262233
2012;IRIS ;391906;1;2015;115379;20150330;20150410;617272
2012;IRIS ;391907;1;2015;115382;20150330;20150410;1502748
2012;IRIS ;391941;1;2015;115377;20150330;20150616;2997672
2012;IRIS ;391942;1;2015;115375;20150330;20150415;1467758
2012;IRIS ;391996;1;2015;115517;20150330;20150409;2561458
2012;IRIS ;392542;1;2015;115453;20150330;20150415;111000160
2013;IRIS ;396034;1;2015;115398;20150330;20150408;351474
2013;IRIS ;413551;1;2015;115491;20150330;20150413;8543719
2013;IRIS ;413552;1;2015;115464;20150330;20150408;591124
2013;IRIS ;413571;1;2015;115482;20150330;20150410;3968000
2013;IRIS ;414278;1;2015;115445;20150330;20150408;2925278
2013;IRIS ;414279;1;2015;115443;20150330;20150423;1595393
2013;IRIS ;423521;1;2015;115480;20150330;20150410;7798179
2013;IRIS ;424060;1;2015;115521;20150330;20150410;6542680
2013;IRIS ;424140;1;2015;115457;20150330;20150420;8640000
2013;IRIS ;424142;1;2015;115460;20150330;20150420;10593200
2013;IRIS ;424203;1;2015;115399;20150330;20150415;735414
2013;IRIS ;427260;1;2015;115452;20150330;20150420;304903
2013;IRIS ;427299;1;2015;115519;20150330;20150410;8679760
2013;IRIS ;427300;1;2015;115520;20150330;20150415;7680000
2013;IRIS ;427302;1;2015;115454;20150330;20150420;240873
2013;IRIS ;427383;1;2015;115483;20150330;20150413;6086320
2014;IRIS ;431456;1;2015;115475;20150330;20150409;3500000
2014;IRIS ;431459;1;2015;115486;20150330;20150413;953726
2014;IRIS ;439161;1;2015;115508;20150330;20150409;1392000
2014;IRIS ;445136;1;2015;115528;20150330;20150410;4991040
2014;IRIS ;445165;1;2015;115358;20150330;20150415;727638
2014;IRIS ;445166;1;2015;115365;20150330;20150415;498432
2014;IRIS ;459373;1;2015;115498;20150330;20150409;171900
2014;IRIS ;459496;1;2015;115437;20150330;20150408;10592306
2014;IRIS ;459512;1;2015;115434;20150330;20150408;51383280
2011;IRIS ;356201;1;2015;115689;20150331;20150611;12605655
2013;IRIS ;424282;1;2015;115963;20150401;20150416;960000
2014;IRIS ;439143;1;2015;115841;20150401;20150506;1521969
2014;IRIS ;444052;1;2015;115839;20150401;20150506;5186281
2009;AE   ;255117;1;2015;116068;20150402;20150410;664880
2009;AE   ;255301;1;2015;116067;20150402;20150410;964440
2009;IRIS ;272873;1;2015;116031;20150402;20150415;3238886
2010;IRIS ;291811;1;2015;116132;20150402;20150423;3150219
2010;IRIS ;306150;1;2015;116066;20150402;20150408;8067860
2010;IRIS ;306151;1;2015;116109;20150402;20150408;3226580
2010;IRIS ;315263;1;2015;116044;20150402;20150415;19249496
2011;IRIS ;341124;1;2015;116085;20150402;20150423;13816218
2011;IRIS ;341144;1;2015;116049;20150402;20150416;10484113
2011;IRIS ;341193;1;2015;116065;20150402;20150416;1471100
2011;IRIS ;341246;1;2015;116059;20150402;20150416;966640
2011;IRIS ;341294;1;2015;116157;20150402;20150408;10759500
2011;IRIS ;341296;1;2015;116141;20150402;20150408;933900
2011;IRIS ;350939;1;2015;116159;20150402;20150408;1424400
2011;IRIS ;350940;1;2015;116160;20150402;20150408;174872
2011;IRIS ;356474;1;2015;116070;20150402;20150408;9469313
2011;IRIS ;356475;1;2015;116075;20150402;20150408;6631500
2012;IRIS ;362123;1;2015;116032;20150402;20150415;1457120
2012;IRIS ;362124;1;2015;116033;20150402;20150415;9471440
2012;IRIS ;362131;1;2015;116036;20150402;20150415;79701600
2012;IRIS ;368598;1;2015;116078;20150402;20150415;55011100
2012;IRIS ;368617;1;2015;116039;20150402;20150415;5303479
2012;IRIS ;368618;1;2015;116037;20150402;20150415;887161
2012;IRIS ;378278;1;2015;116034;20150402;20150410;29658568
2012;IRIS ;378362;1;2015;116030;20150402;20150410;7544824
2012;IRIS ;387615;1;2015;116051;20150402;20150416;8892660
2012;IRIS ;387862;1;2015;116094;20150402;20150423;13110773
2012;IRIS ;387863;1;2015;116091;20150402;20150423;4851041
2012;IRIS ;391891;1;2015;116165;20150402;20150408;7231760
2012;IRIS ;391912;1;2015;116150;20150402;20150420;6720000
2012;IRIS ;391913;1;2015;116147;20150402;20150420;8036000
2012;IRIS ;391936;1;2015;116167;20150402;20150408;2880000
2013;IRIS ;396654;1;2015;116137;20150402;20150420;3000000
2013;IRIS ;396655;1;2015;116139;20150402;20150420;5486000
2013;IRIS ;396761;1;2015;116135;20150402;20150420;13559900
2013;IRIS ;407138;1;2015;116089;20150402;20150420;3595482
2013;IRIS ;407139;1;2015;116090;20150402;20150420;10255604
2013;IRIS ;407153;1;2015;116055;20150402;20150416;5649600
2013;IRIS ;407154;1;2015;116053;20150402;20150416;3058490
2013;IRIS ;421787;1;2015;116035;20150402;20150410;27458157
2013;IRIS ;424219;1;2015;116063;20150402;20150511;8823360
2013;IRIS ;424221;1;2015;116062;20150402;20150511;1920000
2013;IRIS ;424252;1;2015;116113;20150402;20150408;1313212
2014;IRIS ;431391;1;2015;116162;20150402;20150408;159100972
2014;IRIS ;438993;1;2015;116151;20150402;20150423;8604780
2014;IRIS ;439545;1;2015;115976;20150402;20150408;22550025
2014;IRIS ;445129;1;2015;116155;20150402;20150505;1623900
2014;IRIS ;445160;1;2015;116077;20150402;20150408;10514000
2014;IRIS ;445161;1;2015;116081;20150402;20150408;6720000
2014;IRIS ;452451;1;2015;116057;20150402;20150416;64143251
2013;IRIS ;403447;1;2015;116378;20150403;20150408;21869194
2010;IRIS ;305975;1;2015;116439;20150407;20150423;2700000
2012;IRIS ;368597;1;2015;116433;20150407;20150420;42383300
2009;IRIS ;273526;2;2015;116758;20150409;20170905;8137353
2011;IRIS ;328282;1;2015;117366;20150413;20150630;3150000
2012;IRIS ;387744;1;2015;117208;20150413;20150423;1121632
2012;IRIS ;387847;1;2015;117204;20150413;20150423;720000
2013;IRIS ;403437;1;2015;117129;20150413;20150415;3427452
2012;IRIS ;361624;2;2015;117402;20150414;20150421;58830794
2012;IRIS ;392003;1;2015;117499;20150414;20150511;400000
2013;IRIS ;422682;1;2015;117498;20150414;20150511;112800
2012;IRIS ;368600;1;2015;118317;20150415;20150423;783627
2011;IRIS ;356221;1;2015;118455;20150416;20150416;1978868
2013;IRIS ;427118;1;2015;118444;20150416;20150416;775687
2014;IRIS ;431382;1;2015;118482;20150416;20150416;1038524
2014;IRIS ;439156;1;2015;118509;20150416;20150416;111900
2014;IRIS ;439157;1;2015;118505;20150416;20150416;108992
2014;IRIS ;439158;1;2015;118501;20150416;20150416;77625
2014;IRIS ;439159;1;2015;118493;20150416;20150416;161166
2012;IRIS ;368406;1;2015;119720;20150417;20150507;990801
2013;IRIS ;422601;1;2015;121041;20150428;20150625;4170000
2012;IRIS ;376617;1;2015;121136;20150429;20150506;6732000
2012;IRIS ;391984;1;2015;121347;20150430;20150511;4705520
2012;IRIS ;387623;1;2015;121914;20150507;20150511;60604007
2009;IRIS ;267604;1;2015;122095;20150511;20150518;20000000
2009;IRIS ;274944;1;2015;122016;20150511;20150519;6603486
2009;IRIS ;274945;1;2015;122012;20150511;20150519;641212
2010;IRIS ;313567;1;2015;122122;20150511;20150522;18103755
2011;IRIS ;358247;1;2015;122060;20150511;20150519;5000000
2012;IRIS ;368522;1;2015;122062;20150511;20150519;69920000
2012;IRIS ;368526;1;2015;122038;20150511;20150519;6395630
2012;IRIS ;368528;1;2015;122082;20150511;20150519;52800000
2012;IRIS ;378470;1;2015;122103;20150511;20150518;7379269
2012;IRIS ;387594;1;2015;122137;20150511;20150522;4190520
2012;IRIS ;388195;1;2015;122098;20150511;20150518;11597662
2012;IRIS ;392488;1;2015;122164;20150511;20150518;4616535
2012;IRIS ;392523;1;2015;122046;20150511;20150519;7280000
2013;IRIS ;403385;1;2015;122108;20150511;20150522;1568819
2013;IRIS ;413573;1;2015;122057;20150511;20150519;226629
2013;IRIS ;422023;1;2015;122030;20150511;20150511;52667572
2013;IRIS ;423515;1;2015;122063;20150511;20150519;15340214
2013;IRIS ;423532;1;2015;122055;20150511;20150519;10749914
2013;IRIS ;427349;1;2015;122084;20150511;20150520;12482061
2013;IRIS ;427352;1;2015;122054;20150511;20150520;3088489
2013;IRIS ;427365;1;2015;122086;20150511;20150518;2513520
2013;IRIS ;427375;1;2015;122052;20150511;20150518;10350300
2013;IRIS ;429361;1;2015;122155;20150511;20150518;6809161
2013;IRIS ;429363;1;2015;122097;20150511;20150518;20000000
2013;IRIS ;429371;1;2015;122191;20150511;20150518;21096240
2013;IRIS ;429386;1;2015;122186;20150511;20150518;66539500
2014;IRIS ;431457;1;2015;122188;20150511;20150520;3530903
2014;IRIS ;439509;1;2015;122182;20150511;20150518;13830100
2014;IRIS ;444694;1;2015;122145;20150511;20150518;34365320
2015;IRIS ;462632;1;2015;122058;20150511;20150519;864538
2012;IRIS ;387803;1;2015;122536;20150512;20150529;2851958
2014;IRIS ;444098;1;2015;122526;20150512;20150528;133732558
2010;IRIS ;313602;1;2015;122574;20150513;20150528;8944960
2010;IRIS ;313604;1;2015;122577;20150513;20150528;3263960
2010;IRIS ;313854;1;2015;122560;20150513;20150519;3235374
2010;IRIS ;313856;1;2015;122557;20150513;20150519;736440
2011;IRIS ;324255;2;2015;122704;20150513;20150527;3984820
2011;IRIS ;333261;1;2015;122676;20150513;20150527;9237599
2011;IRIS ;333262;1;2015;122672;20150513;20150527;896340
2011;IRIS ;333316;1;2015;122564;20150513;20150519;7067143
2011;IRIS ;333317;1;2015;122573;20150513;20150519;913942
2011;IRIS ;341211;1;2015;122670;20150513;20150603;1018896
2011;IRIS ;341213;1;2015;122659;20150513;20150527;7040600
2011;IRIS ;341268;1;2015;122749;20150513;20150520;1286989
2011;IRIS ;341346;1;2015;122562;20150513;20150519;2315289
2011;IRIS ;356381;1;2015;122595;20150513;20150528;1370440
2011;IRIS ;356382;1;2015;122593;20150513;20150528;6023000
2012;IRIS ;362182;1;2015;122752;20150513;20150520;4244480
2012;IRIS ;362184;1;2015;122771;20150513;20150527;770529
2012;IRIS ;368560;1;2015;122763;20150513;20150527;707700
2012;IRIS ;368582;1;2015;122720;20150513;20150520;3870575
2012;IRIS ;368621;1;2015;122727;20150513;20150520;10438307
2012;IRIS ;378312;1;2015;122571;20150513;20150528;663661
2012;IRIS ;378313;1;2015;122566;20150513;20150528;1319285
2012;IRIS ;378339;1;2015;122734;20150513;20150527;4761600
2012;IRIS ;378340;1;2015;122731;20150513;20150527;2463200
2012;IRIS ;387830;1;2015;122682;20150513;20150527;5030835
2012;IRIS ;387831;1;2015;122679;20150513;20150527;2323113
2012;IRIS ;391837;1;2015;122556;20150513;20150519;8167435
2012;IRIS ;391898;1;2015;122582;20150513;20150528;1670307
2012;IRIS ;391899;1;2015;122580;20150513;20150528;1313327
2012;IRIS ;391903;1;2015;122738;20150513;20150527;23391204
2012;IRIS ;391910;1;2015;122589;20150513;20150528;8050333
2012;IRIS ;391911;1;2015;122766;20150513;20150527;305379
2012;IRIS ;391935;1;2015;122736;20150513;20150527;7680000
2013;IRIS ;403589;1;2015;122567;20150513;20150519;3560000
2013;IRIS ;407109;1;2015;122575;20150513;20150519;4026847
2013;IRIS ;407149;1;2015;122746;20150513;20150520;6720000
2013;IRIS ;407150;1;2015;122747;20150513;20150520;36541440
2013;IRIS ;414314;1;2015;122588;20150513;20150519;194125
2013;IRIS ;424115;1;2015;122770;20150513;20150527;7979689
2013;IRIS ;424225;1;2015;122587;20150513;20150528;4510676
2013;IRIS ;427223;1;2015;122590;20150513;20150519;7069491
2013;IRIS ;427311;1;2015;122579;20150513;20150519;8663691
2013;IRIS ;427321;1;2015;122768;20150513;20150527;3639695
2013;IRIS ;427326;1;2015;122718;20150513;20150527;2011517
2014;IRIS ;431338;1;2015;122689;20150513;20150527;7522273
2014;IRIS ;431339;1;2015;122685;20150513;20150527;6944562
2014;IRIS ;438967;1;2015;122555;20150513;20150519;6638022
2014;IRIS ;439024;1;2015;122620;20150513;20150528;719858
2014;IRIS ;439026;1;2015;122598;20150513;20150603;1114752
2010;IRIS ;297188;1;2015;122980;20150515;20150529;7986486
2011;IRIS ;333259;1;2015;123001;20150515;20150603;12011514
2011;IRIS ;333260;1;2015;122999;20150515;20150603;1341068
2011;IRIS ;341152;1;2015;122977;20150515;20150529;816000
2011;IRIS ;341276;1;2015;122922;20150515;20150520;11705380
2011;IRIS ;341278;1;2015;122911;20150515;20150520;674620
2011;IRIS ;343159;1;2015;122998;20150515;20150603;12588800
2011;IRIS ;350824;1;2015;122915;20150515;20150520;381240
2011;IRIS ;350825;1;2015;122907;20150515;20150527;1042520
2011;IRIS ;356237;1;2015;123031;20150515;20150529;2213155
2012;IRIS ;362080;1;2015;122990;20150515;20150603;3562904
2012;IRIS ;362145;1;2015;122918;20150515;20150520;7053313
2012;IRIS ;362146;1;2015;122920;20150515;20150520;998139
2012;IRIS ;368563;1;2015;122939;20150515;20150527;2092470
2012;IRIS ;376648;1;2015;123005;20150515;20150603;11681540
2012;IRIS ;387799;1;2015;122987;20150515;20150603;11731256
2012;IRIS ;387800;1;2015;122983;20150515;20150603;1742287
2013;IRIS ;403426;1;2015;122970;20150515;20150529;1963085
2013;IRIS ;403444;1;2015;123025;20150515;20150528;53439358
2013;IRIS ;414280;1;2015;123008;20150515;20150528;4039830
2013;IRIS ;414281;1;2015;123015;20150515;20150528;11517748
2013;IRIS ;421833;1;2015;122930;20150515;20150520;20971656
2013;IRIS ;424274;1;2015;122933;20150515;20150527;28628400
2013;IRIS ;424276;1;2015;122936;20150515;20150527;4800000
2013;IRIS ;427305;1;2015;122969;20150515;20150603;7070000
2014;IRIS ;445090;1;2015;122926;20150515;20150520;7426160
2014;IRIS ;445116;1;2015;123029;20150515;20150528;61167
2014;IRIS ;445169;1;2015;122927;20150515;20150520;2880000
2014;IRIS ;459252;1;2015;123032;20150515;20150603;1123176
2014;IRIS ;459253;1;2015;123034;20150515;20150603;513128
2014;IRIS ;459332;1;2015;123039;20150515;20150603;4173054
2014;IRIS ;459342;1;2015;123037;20150515;20150603;13735247
2013;IRIS ;429366;1;2015;123150;20150518;20150518;1644319
2012;IRIS ;368518;1;2015;123605;20150520;20150520;13740472
2013;IRIS ;407086;1;2015;123568;20150520;20151008;2282694
2013;IRIS ;407088;1;2015;123571;20150520;20150520;1510081
2013;IRIS ;407160;1;2015;123581;20150520;20151008;1976618
2012;IRIS ;362111;1;2015;124096;20150522;20151112;2037030
2013;IRIS ;414295;1;2015;124070;20150522;20150611;3522349
2013;IRIS ;414348;1;2015;124074;20150522;20150611;3027045
2014;IRIS ;445115;1;2015;124322;20150527;20151008;854311
2014;IRIS ;445132;1;2015;124200;20150527;20150630;7849921
2013;IRIS ;424240;1;2015;124495;20150528;20151008;315194
2013;IRIS ;424241;1;2015;124504;20150528;20151008;274849
2013;IRIS ;424242;1;2015;124499;20150528;20151008;367727
2013;IRIS ;424243;1;2015;124497;20150528;20151008;448416
2013;IRIS ;424244;1;2015;124488;20150528;20151008;1470907
2013;IRIS ;424245;1;2015;124507;20150528;20151008;1128304
2012;IRIS ;368562;1;2015;124751;20150529;20151008;2284797
2009;AE   ;255359;1;2015;124994;20150602;20150616;34425168
2009;AE   ;255365;2;2015;125018;20150602;20150616;17222660
2009;IRIS ;272704;1;2015;124971;20150602;20150611;3624000
2011;IRIS ;324383;2;2015;125093;20150602;20150617;48291120
2012;IRIS ;368400;1;2015;124988;20150602;20150605;2604383
2010;IRIS ;313614;1;2015;125412;20150603;20150615;2052175
2010;IRIS ;313616;1;2015;125402;20150603;20150615;3573614
2011;IRIS ;324194;1;2015;125369;20150603;20150615;20102140
2011;IRIS ;333288;1;2015;125362;20150603;20150615;21139440
2011;IRIS ;350852;1;2015;125392;20150603;20150615;3362240
2011;IRIS ;356334;1;2015;125355;20150603;20150615;332008
2011;IRIS ;356340;1;2015;125343;20150603;20150615;15793636
2011;IRIS ;356504;1;2015;125419;20150603;20150615;7613157
2012;IRIS ;378376;1;2015;125416;20150603;20150616;3592299
2012;IRIS ;378377;1;2015;125417;20150603;20150616;4238900
2013;IRIS ;396671;1;2015;125375;20150603;20150615;815476
2013;IRIS ;396672;1;2015;125371;20150603;20150615;5954110
2009;AE   ;255246;1;2015;125756;20150605;20150623;3366358
2010;IRIS ;291656;1;2015;125754;20150605;20150623;38524337
2010;IRIS ;313758;1;2015;125728;20150605;20150623;6635298
2010;IRIS ;313760;1;2015;125720;20150605;20150623;1051335
2011;IRIS ;328142;1;2015;125742;20150605;20150623;660312
2011;IRIS ;328143;1;2015;125739;20150605;20150623;9936241
2011;IRIS ;333268;1;2015;125752;20150605;20150623;13472360
2011;IRIS ;333269;1;2015;125750;20150605;20150623;879240
2011;IRIS ;350793;1;2015;125826;20150605;20150618;4851420
2011;IRIS ;356374;1;2015;125743;20150605;20150623;4075885
2011;IRIS ;356376;1;2015;125748;20150605;20150623;862080
2012;IRIS ;378393;1;2015;125729;20150605;20150623;2226340
2012;IRIS ;378394;1;2015;125737;20150605;20150623;517760
2013;IRIS ;427393;1;2015;125827;20150605;20150618;3097810
2015;IRIS ;469442;1;2015;125820;20150605;20150622;1264500
2009;AE   ;255272;1;2015;126006;20150608;20150615;58344481
2009;IRIS ;275825;1;2015;125895;20150608;20150618;24112686
2010;IRIS ;291742;1;2015;125888;20150608;20150619;2286783
2010;IRIS ;291800;1;2015;126019;20150608;20150616;58239
2010;IRIS ;297093;1;2015;126037;20150608;20150615;52693920
2011;IRIS ;328133;1;2015;126203;20150608;20150617;1519825
2011;IRIS ;328134;1;2015;126198;20150608;20150617;2639287
2011;IRIS ;350768;1;2015;126243;20150608;20150617;1861420
2011;IRIS ;350786;1;2015;126042;20150608;20150615;45005445
2011;IRIS ;356235;1;2015;126022;20150608;20150615;82314234
2011;IRIS ;356409;1;2015;126039;20150608;20150615;18813860
2012;IRIS ;362116;1;2015;126216;20150608;20150617;14137500
2012;IRIS ;362117;1;2015;126214;20150608;20150617;1486761
2012;IRIS ;368537;1;2015;125867;20150608;20150618;18327391
2012;IRIS ;368579;1;2015;126097;20150608;20150622;4626780
2012;IRIS ;378265;1;2015;126049;20150608;20150616;49070240
2012;IRIS ;378328;1;2015;126102;20150608;20150622;28116351
2012;IRIS ;378329;1;2015;126114;20150608;20150622;9491058
2012;IRIS ;378462;1;2015;125951;20150608;20150617;73082160
2012;IRIS ;387622;1;2015;126068;20150608;20150615;11782660
2012;IRIS ;388205;1;2015;125863;20150608;20150618;11957974
2012;IRIS ;392534;1;2015;125879;20150608;20150619;6057344
2012;IRIS ;392537;1;2015;125952;20150608;20150617;31027854
